22918,3016.69,-7.66,48.26,11.05);
22919,3016.69,-7.66,48.26,11.05);
22920,3016.69,-7.66,48.26,11.05);
22921,3016.69,-7.66,48.26,11.05);
22922,3016.69,-7.66,48.26,11.05);
22923,3016.69,-7.66,48.26,11.05);
22924,3016.69,-7.66,48.26,11.05);
22925,3016.69,-7.66,48.26,11.05);
22926,3016.69,-7.66,48.26,11.05);
22927,3016.69,-7.66,48.26,11.05);
22928,3016.69,-7.66,48.26,11.05);
22929,3016.69,-7.66,48.26,11.05);
22930,3016.69,-7.66,48.26,11.05);
22931,3016.69,-7.66,48.26,11.05);
22932,3016.69,-7.66,48.26,11.05);
22933,3016.69,-7.66,48.26,11.05);
22934,3016.69,-7.66,48.26,11.05);
22935,3016.69,-7.66,48.26,11.05);
22936,3016.69,-7.66,48.26,11.05);
22937,3016.69,-7.66,48.26,11.05);
22938,3016.69,-7.66,48.26,11.05);
22939,3016.69,-7.66,48.26,11.05);
22940,3016.69,-7.66,48.26,11.05);
22941,3016.69,-7.66,48.26,11.05);
22942,3016.69,-7.66,48.26,11.05);
22943,3016.69,-7.66,48.26,11.05);
22944,3016.69,-7.66,48.26,11.05);
22945,3016.69,-7.66,48.26,11.05);
22946,3016.69,-7.66,48.26,11.05);
22947,3016.69,-7.66,48.26,11.05);
22948,3016.69,-7.66,48.26,11.05);
22949,3016.69,-7.66,48.26,11.05);
22950,3016.69,-7.66,48.26,11.05);
22951,3016.69,-7.66,48.26,11.05);
22952,3016.69,-7.66,48.26,11.05);
22953,3016.69,-7.66,48.26,11.05);
22954,3016.69,-7.66,48.26,11.05);
22955,3016.69,-7.66,48.26,11.05);
22956,3016.69,-7.66,48.26,11.05);
22957,3016.69,-7.66,48.26,11.05);
22958,3016.69,-7.66,48.26,11.05);
22959,3016.69,-7.66,48.26,11.05);
22960,3016.69,-7.66,48.26,11.05);
22961,3016.69,-7.66,48.26,11.05);
22962,3016.69,-7.66,48.26,11.05);
22963,3016.69,-7.66,48.26,11.05);
22964,3016.69,-7.66,48.26,11.05);
22965,3016.69,-7.66,48.26,11.05);
22966,3016.69,-7.66,48.26,11.05);
22967,3016.69,-7.66,48.26,11.05);
22968,3016.69,-7.66,48.26,11.05);
22969,3016.69,-7.66,48.26,11.05);
22970,3016.69,-7.66,48.26,11.05);
22971,3016.69,-7.66,48.26,11.05);
22972,3016.69,-7.66,48.26,11.05);
22973,3016.69,-7.66,48.26,11.05);
22974,3016.69,-7.66,48.26,11.05);
22975,3016.69,-7.66,48.26,11.05);
22976,3016.69,-7.66,48.26,11.05);
22977,3016.69,-7.66,48.26,11.05);
22978,3016.69,-7.66,48.26,11.05);
22979,3016.69,-7.66,48.26,11.05);
22980,3016.69,-7.66,48.26,11.05);
22981,3016.69,-7.66,48.26,11.05);
22982,3016.69,-7.66,48.26,11.05);
22983,3016.69,-7.66,48.26,11.05);
22984,3016.69,-7.66,48.26,11.05);
22985,3016.69,-7.66,48.26,11.05);
22986,3016.69,-7.66,48.26,11.05);
22987,3016.69,-7.66,48.26,11.05);
22988,3016.69,-7.66,48.26,11.05);
22989,3016.69,-7.66,48.26,11.05);
22990,3016.69,-7.66,48.26,11.05);
22991,3016.69,-7.66,48.26,11.05);
22992,3016.69,-7.66,48.26,11.05);
22993,3016.69,-7.66,48.26,11.05);
22994,3016.69,-7.66,48.26,11.05);
22995,3016.69,-7.66,48.26,11.05);
22996,3016.69,-7.66,48.26,11.05);
22997,3016.69,-7.66,48.26,11.05);
22998,3016.69,-7.66,48.26,11.05);
22999,3016.69,-7.66,48.26,11.05);
23000,3016.69,-7.66,48.26,11.05);
23001,3016.69,-7.66,48.26,11.05);
23002,3016.69,-7.66,48.26,11.05);
23003,3016.69,-7.66,48.26,11.05);
23004,3016.69,-7.66,48.26,11.05);
23005,3016.69,-7.66,48.26,11.05);
23006,3016.69,-7.66,48.26,11.05);
23007,3016.69,-7.66,48.26,11.05);
23008,3016.69,-7.66,48.26,11.05);
23009,3016.69,-7.66,48.26,11.05);
23010,3016.69,-7.66,48.26,11.05);
23011,3016.69,-7.66,48.26,11.05);
23012,3016.69,-7.66,48.26,11.05);
23013,3016.69,-7.66,48.26,11.05);
23014,3016.69,-7.66,48.26,11.05);
23015,3016.69,-7.66,48.26,11.05);
23016,3016.69,-7.66,48.26,11.05);
23017,3016.69,-7.66,48.26,11.05);
23018,3016.69,-7.66,48.26,11.05);
23019,3016.69,-7.66,48.26,11.05);
23020,3016.69,-7.66,48.26,11.05);
23021,3016.69,-7.66,48.26,11.05);
23022,3016.69,-7.66,48.26,11.05);
23023,3016.69,-7.66,48.26,11.05);
23024,3016.69,-7.66,48.26,11.05);
23025,3016.69,-7.66,48.26,11.05);
23026,3016.69,-7.66,48.26,11.05);
23027,3016.69,-7.66,48.26,11.05);
23028,3016.69,-7.66,48.26,11.05);
23029,3016.69,-7.66,48.26,11.05);
23030,3016.69,-7.66,48.26,11.05);
23031,3016.69,-7.66,48.26,11.05);
23032,3016.69,-7.66,48.26,11.05);
23033,3016.69,-7.66,48.26,11.05);
23034,3016.69,-7.66,48.26,11.05);
23035,3016.69,-7.66,48.26,11.05);
23036,3016.69,-7.66,48.26,11.05);
23037,3016.69,-7.66,48.26,11.05);
23038,3016.69,-7.66,48.26,11.05);
23039,3033.7,-7.18,49.84,10.74);
23040,3016.69,-7.66,48.26,11.05);
23041,3016.69,-7.66,48.26,11.05);
23042,3016.69,-7.66,48.26,11.05);
23043,3016.69,-7.66,48.26,11.05);
23044,3016.69,-7.66,48.26,11.05);
23045,3016.69,-7.66,48.26,11.05);
23046,3016.69,-7.66,48.26,11.05);
23047,3016.69,-7.66,48.26,11.05);
23048,3016.69,-7.66,48.26,11.05);
23049,3016.69,-7.66,48.26,11.05);
23050,3016.69,-7.66,48.26,11.05);
23051,3016.69,-7.66,48.26,11.05);
23052,3016.69,-7.66,48.26,11.05);
23053,3016.69,-7.66,48.26,11.05);
23054,3016.69,-7.66,48.26,11.05);
23055,3016.69,-7.66,48.26,11.05);
23056,3016.69,-7.66,48.26,11.05);
23057,3016.69,-7.66,48.26,11.05);
23058,3016.69,-7.66,48.26,11.05);
23059,3016.69,-7.66,48.26,11.05);
23060,3016.69,-7.66,48.26,11.05);
23061,3016.69,-7.66,48.26,11.05);
23062,3016.69,-7.66,48.26,11.05);
23063,3016.69,-7.66,48.26,11.05);
23064,3016.69,-7.66,48.26,11.05);
23065,3016.69,-7.66,48.26,11.05);
23066,3016.69,-7.66,48.26,11.05);
23067,3016.69,-7.66,48.26,11.05);
23068,3016.69,-7.66,48.26,11.05);
23069,3016.69,-7.66,48.26,11.05);
23070,3016.69,-7.66,48.26,11.05);
23071,3016.69,-7.66,48.26,11.05);
23072,3016.69,-7.66,48.26,11.05);
23073,3016.69,-7.66,48.26,11.05);
23074,3016.69,-7.66,48.26,11.05);
23075,3016.69,-7.66,48.26,11.05);
23076,3016.69,-7.66,48.26,11.05);
23077,3016.69,-7.66,48.26,11.05);
23078,3016.69,-7.66,48.26,11.05);
23079,3016.69,-7.66,48.26,11.05);
23080,3016.69,-7.66,48.26,11.05);
23081,3016.69,-7.66,48.26,11.05);
23082,3016.69,-7.66,48.26,11.05);
23083,3016.69,-7.66,48.26,11.05);
23084,3016.69,-7.66,48.26,11.05);
23085,3016.69,-7.66,48.26,11.05);
23086,3016.69,-7.66,48.26,11.05);
23087,3016.69,-7.66,48.26,11.05);
23088,3016.69,-7.66,48.26,11.05);
23089,3016.69,-7.66,48.26,11.05);
23090,3016.69,-7.66,48.26,11.05);
23091,3016.69,-7.66,48.26,11.05);
23092,3016.69,-7.66,48.26,11.05);
23093,3016.69,-7.66,48.26,11.05);
23094,3016.69,-7.66,48.26,11.05);
23095,3016.69,-7.66,48.26,11.05);
23096,3016.69,-7.66,48.26,11.05);
23097,3016.69,-7.66,48.26,11.05);
23098,3016.69,-7.66,48.26,11.05);
23099,3016.69,-7.66,48.26,11.05);
23100,3016.69,-7.66,48.26,11.05);
23101,3016.69,-7.66,48.26,11.05);
23102,3016.69,-7.66,48.26,11.05);
23103,3016.69,-7.66,48.26,11.05);
23104,3016.69,-7.66,48.26,11.05);
23105,3016.69,-7.66,48.26,11.05);
23106,3016.69,-7.66,48.26,11.05);
23107,3016.69,-7.66,48.26,11.05);
23108,3016.69,-7.66,48.26,11.05);
23109,3016.69,-7.66,48.26,11.05);
23110,3016.69,-7.66,48.26,11.05);
23111,3016.69,-7.66,48.26,11.05);
23112,3016.69,-7.66,48.26,11.05);
23113,3016.69,-7.66,48.26,11.05);
23114,3016.69,-7.66,48.26,11.05);
23115,3016.69,-7.66,48.26,11.05);
23116,3016.69,-7.66,48.26,11.05);
23117,3016.69,-7.66,48.26,11.05);
23118,3016.69,-7.66,48.26,11.05);
23119,3016.69,-7.66,48.26,11.05);
23120,3016.69,-7.66,48.26,11.05);
23121,3016.69,-7.66,48.26,11.05);
23122,3016.69,-7.66,48.26,11.05);
23123,3016.69,-7.66,48.26,11.05);
23124,3016.69,-7.66,48.26,11.05);
23125,3016.69,-7.66,48.26,11.05);
23126,3016.69,-7.66,48.26,11.05);
23127,3016.69,-7.66,48.26,11.05);
23128,3016.69,-7.66,48.26,11.05);
23129,3016.69,-7.66,48.26,11.05);
23130,3016.69,-7.66,48.26,11.05);
23131,3016.69,-7.66,48.26,11.05);
23132,3016.69,-7.66,48.26,11.05);
23133,3016.69,-7.66,48.26,11.05);
23134,3016.69,-7.66,48.26,11.05);
23135,3016.69,-7.66,48.26,11.05);
23136,3016.69,-7.66,48.26,11.05);
23137,3016.69,-7.66,48.26,11.05);
23138,3016.69,-7.66,48.26,11.05);
23139,3016.69,-7.66,48.26,11.05);
23140,3016.69,-7.66,48.26,11.05);
23141,3016.69,-7.66,48.26,11.05);
23142,3016.69,-7.66,48.26,11.05);
23143,3016.69,-7.66,48.26,11.05);
23144,3016.69,-7.66,48.26,11.05);
23145,3016.69,-7.66,48.26,11.05);
23146,3016.69,-7.66,48.26,11.05);
23147,3016.69,-7.66,48.26,11.05);
23148,3016.69,-7.66,48.26,11.05);
23149,3016.69,-7.66,48.26,11.05);
23150,3016.69,-7.66,48.26,11.05);
23151,3016.69,-7.66,48.26,11.05);
23152,3016.69,-7.66,48.26,11.05);
23153,3016.69,-7.66,48.26,11.05);
23154,3016.69,-7.66,48.26,11.05);
23155,3016.69,-7.66,48.26,11.05);
23156,3016.69,-7.66,48.26,11.05);
23157,3016.69,-7.66,48.26,11.05);
23158,3016.69,-7.66,48.26,11.05);
23159,3016.69,-7.66,48.26,11.05);
23160,3016.69,-7.66,48.26,11.05);
23161,3016.69,-7.66,48.26,11.05);
23162,3016.69,-7.66,48.26,11.05);
23163,3016.69,-7.66,48.26,11.05);
23164,3016.69,-7.66,48.26,11.05);
23165,3016.69,-7.66,48.26,11.05);
23166,3016.69,-7.66,48.26,11.05);
23167,3033.7,-7.18,49.84,10.74);
23168,2878.81,-5.67,56.91,9.38);
23169,2762.27,-6.53,53.61,10.0);
23170,2755.87,-6.62,52.92,10.1);
23171,2785.02,-7.05,52.04,10.48);
23172,2816.57,-7.18,51.53,10.41);
23173,2809.8,-7.22,51.71,10.43);
23174,2820.28,-7.22,52.04,10.4);
23175,2764.7,-6.9,50.29,11.21);
23176,2788.93,-7.35,51.09,10.67);
23177,2774.32,-7.02,52.27,10.47);
23178,2765.9,-6.87,51.49,10.41);
23179,2774.88,-7.15,51.44,10.69);
23180,2838.18,-7.19,51.55,10.49);
23181,2810.35,-7.08,51.25,10.47);
23182,2823.54,-7.21,51.25,10.52);
23183,2791.56,-6.73,50.44,11.16);
23184,2793.33,-7.19,51.24,10.63);
23185,2750.25,-6.92,51.48,10.55);
23186,2770.6,-6.85,51.66,10.45);
23187,2787.22,-6.97,51.65,10.61);
23188,2849.99,-7.12,51.32,10.5);
23189,2823.35,-7.08,51.13,10.51);
23190,2836.66,-7.16,51.34,10.48);
23191,2780.9,-6.63,50.35,11.14);
23192,2796.49,-7.09,51.0,10.64);
23193,2765.45,-6.82,51.73,10.48);
23194,2757.73,-6.74,51.6,10.42);
23195,2776.7,-6.94,51.64,10.62);
23196,2824.8,-7.02,51.19,10.5);
23197,2813.46,-7.01,51.26,10.48);
23198,2801.6,-7.13,50.88,10.52);
23199,2763.65,-6.66,49.99,11.2);
23200,2792.05,-7.04,50.88,10.63);
23201,2754.09,-6.69,51.41,10.44);
23202,2763.22,-6.64,51.74,10.39);
23203,2786.82,-6.79,51.27,10.59);
23204,2854.82,-6.95,51.64,10.43);
23205,2830.1,-6.96,50.98,10.5);
23206,2829.59,-7.06,51.01,10.54);
23207,2789.43,-6.54,49.97,11.16);
23208,2805.78,-7.0,50.81,10.63);
23209,2784.02,-6.72,51.46,10.45);
23210,2777.54,-6.52,51.37,10.36);
23211,2796.32,-6.72,51.55,10.54);
23212,2860.71,-6.83,51.48,10.4);
23213,2833.06,-6.85,50.94,10.49);
23214,2831.84,-7.04,51.05,10.51);
23215,2769.99,-6.63,49.76,11.22);
23216,2808.24,-6.94,50.67,10.65);
23217,2776.41,-6.6,51.61,10.44);
23218,2786.24,-6.49,51.59,10.33);
23219,2811.95,-6.7,51.31,10.57);
23220,2856.59,-6.77,51.64,10.33);
23221,2851.11,-6.81,51.41,10.39);
23222,2854.0,-6.96,50.88,10.49);
23223,2804.1,-6.56,49.64,11.22);
23224,2823.85,-6.94,50.62,10.62);
23225,2784.78,-6.59,51.44,10.44);
23226,2807.31,-6.43,51.87,10.28);
23227,2817.8,-6.58,51.52,10.48);
23228,2862.14,-6.7,51.5,10.27);
23229,2852.85,-6.76,51.67,10.3);
23230,2855.09,-6.86,50.85,10.41);
23231,2795.41,-6.47,49.74,11.18);
23232,2822.44,-7.16,49.14,10.83);
23233,2809.69,-6.82,50.53,10.57);
23234,2812.27,-6.55,51.09,10.4);
23235,2838.3,-6.67,51.37,10.53);
23236,2898.68,-6.77,51.53,10.33);
23237,2885.68,-6.7,51.3,10.35);
23238,2890.17,-6.8,51.47,10.37);
23239,2843.47,-6.5,49.99,11.16);
23240,2856.3,-7.06,50.1,10.77);
23241,2817.73,-6.74,50.77,10.61);
23242,2834.44,-6.57,50.99,10.43);
23243,2857.76,-6.72,51.25,10.57);
23244,2914.7,-6.76,51.72,10.34);
23245,2889.28,-6.72,51.63,10.37);
23246,2911.56,-6.88,51.72,10.38);
23247,2850.67,-6.48,49.93,11.17);
23248,2881.5,-6.96,50.52,10.71);
23249,2842.49,-6.76,50.85,10.59);
23250,2853.77,-6.59,50.91,10.49);
23251,2878.33,-6.75,51.16,10.62);
23252,2928.15,-6.84,51.53,10.38);
23253,2913.65,-6.73,51.5,10.37);
23254,2909.44,-6.85,51.46,10.39);
23255,2863.4,-6.5,50.3,11.15);
23256,2907.52,-6.99,50.73,10.65);
23257,2853.89,-6.74,50.85,10.59);
23258,2863.08,-6.61,51.04,10.48);
23259,2889.61,-6.73,51.0,10.62);
23260,2940.79,-6.83,51.44,10.39);
23261,2921.3,-6.85,51.44,10.42);
23262,2939.48,-6.92,51.56,10.42);
23263,2867.13,-6.49,50.19,11.14);
23264,2943.04,-7.01,50.39,10.72);
23265,2880.62,-6.85,51.01,10.62);
23266,2892.43,-6.69,50.81,10.52);
23267,2908.92,-6.87,50.93,10.7);
23268,2969.1,-6.88,51.42,10.44);
23269,2950.43,-6.89,51.25,10.45);
23270,2953.25,-6.93,51.38,10.41);
23271,2887.84,-6.54,50.08,11.19);
23272,2933.91,-7.0,50.72,10.66);
23273,2893.09,-6.82,50.84,10.59);
23274,2897.1,-6.75,50.95,10.56);
23275,2914.83,-6.94,50.58,10.76);
23276,2961.83,-6.98,51.14,10.47);
23277,2946.27,-6.98,51.01,10.52);
23278,2934.57,-7.06,51.34,10.49);
23279,2886.78,-6.63,49.77,11.23);
23280,2914.57,-7.06,50.29,10.72);
23281,2885.74,-6.96,50.72,10.67);
23282,2879.57,-6.78,50.65,10.54);
23283,2895.17,-7.03,50.41,10.77);
23284,2955.91,-7.12,50.85,10.53);
23285,2924.61,-7.14,50.99,10.54);
23286,2936.49,-7.15,51.15,10.5);
23287,2870.18,-6.81,49.46,11.29);
23288,2921.58,-7.26,50.21,10.77);
23289,2886.63,-7.14,51.08,10.65);
23290,2880.07,-6.97,50.52,10.58);
23291,2901.58,-7.33,49.96,10.84);
23292,2952.28,-7.41,50.35,10.58);
23293,2935.28,-7.59,49.35,10.73);
23294,2910.32,-7.64,47.35,10.85);
23295,2935.28,-7.59,49.35,10.73);
23296,2807.58,-4.73,58.2,9.26);
23297,2797.94,-5.91,58.17,9.7);
23298,2847.7,-6.1,57.64,9.86);
23299,2814.38,-6.46,56.92,10.16);
23300,2808.94,-6.56,57.34,9.97);
23301,2796.39,-6.62,57.05,10.06);
23302,2823.58,-6.55,57.12,10.01);
23303,2768.46,-6.22,56.21,10.93);
23304,2754.31,-6.64,56.71,10.28);
23305,2712.19,-6.47,58.28,10.36);
23306,2747.44,-6.37,57.25,10.1);
23307,2737.63,-6.54,57.07,10.27);
23308,2747.94,-6.67,57.07,10.08);
23309,2740.39,-6.66,57.05,10.12);
23310,2758.22,-6.69,56.98,10.15);
23311,2725.95,-6.18,56.25,10.68);
23312,2752.96,-6.58,56.53,10.33);
23313,2725.95,-6.43,56.94,10.23);
23314,2751.58,-6.33,56.98,10.19);
23315,2730.04,-6.43,56.77,10.29);
23316,2756.04,-6.59,56.57,10.17);
23317,2738.65,-6.6,56.45,10.19);
23318,2771.12,-6.6,56.46,10.14);
23319,2743.36,-6.24,55.52,10.79);
23320,2754.81,-6.5,56.61,10.3);
23321,2740.66,-6.33,57.59,10.19);
23322,2766.33,-6.28,57.3,10.15);
23323,2739.57,-6.43,57.01,10.32);
23324,2757.13,-6.49,56.74,10.14);
23325,2741.93,-6.51,57.22,10.14);
23326,2756.37,-6.61,56.64,10.2);
23327,2736.87,-6.15,55.84,10.75);
23328,2815.12,-6.47,56.09,10.34);
23329,2776.77,-6.0,56.68,10.0);
23330,2776.77,-6.0,56.68,10.0);
23331,2789.94,-6.07,56.14,10.12);
23332,2780.6,-6.48,56.3,10.15);
23333,2762.53,-6.48,56.04,10.21);
23334,2785.55,-6.56,55.61,10.31);
23335,2769.23,-6.1,55.28,10.81);
23336,2793.07,-6.38,55.8,10.4);
23337,2755.82,-6.21,56.15,10.26);
23338,2797.49,-6.14,56.52,10.21);
23339,2795.53,-6.32,56.53,10.35);
23340,2794.21,-6.35,56.12,10.16);
23341,2759.28,-6.48,56.01,10.24);
23342,2790.4,-6.51,55.59,10.27);
23343,2763.13,-6.05,54.68,10.87);
23344,2803.25,-6.32,55.4,10.4);
23345,2771.72,-6.23,56.24,10.3);
23346,2819.73,-6.1,56.55,10.21);
23347,2791.98,-6.19,56.25,10.36);
23348,2798.84,-6.32,56.02,10.18);
23349,2780.7,-6.38,56.01,10.2);
23350,2805.56,-6.45,56.01,10.24);
23351,2770.7,-6.06,54.58,10.91);
23352,2798.29,-6.32,55.44,10.41);
23353,2783.68,-6.11,56.07,10.24);
23354,2824.77,-5.92,56.52,10.12);
23355,2802.51,-6.08,56.05,10.33);
23356,2810.96,-6.22,56.42,10.09);
23357,2794.29,-6.17,56.17,10.09);
23358,2811.32,-6.35,55.79,10.18);
23359,2775.04,-5.86,54.79,10.77);
23360,2794.17,-6.48,53.69,10.57);
23361,2776.19,-6.39,54.8,10.43);
23362,2849.73,-6.09,55.34,10.26);
23363,2804.24,-6.19,55.39,10.38);
23364,2812.09,-6.29,55.64,10.17);
23365,2795.13,-6.27,55.57,10.19);
23366,2821.59,-6.35,55.38,10.21);
23367,2793.13,-5.98,54.3,10.86);
23368,2833.22,-6.44,54.07,10.58);
23369,2801.94,-6.26,54.95,10.44);
23370,2838.46,-6.16,55.45,10.31);
23371,2819.67,-6.09,55.3,10.36);
23372,2833.88,-6.23,55.6,10.17);
23373,2814.58,-6.26,55.69,10.17);
23374,2843.83,-6.34,55.59,10.21);
23375,2808.02,-6.04,54.41,10.91);
23376,2842.13,-6.33,55.22,10.45);
23377,2829.53,-6.22,55.4,10.39);
23378,2860.69,-6.16,56.11,10.29);
23379,2853.45,-6.19,56.16,10.39);
23380,2860.78,-6.33,56.44,10.16);
23381,2836.14,-6.31,56.91,10.1);
23382,2857.95,-6.32,56.24,10.15);
23383,2830.0,-6.03,54.89,10.84);
23384,2866.04,-6.33,55.22,10.45);
23385,2824.32,-6.21,55.46,10.41);
23386,2864.74,-6.11,56.11,10.3);
23387,2856.58,-6.19,55.59,10.43);
23388,2865.8,-6.32,56.11,10.17);
23389,2838.81,-6.26,56.23,10.14);
23390,2868.28,-6.31,56.03,10.17);
23391,2817.23,-5.91,54.52,10.81);
23392,2872.58,-6.27,54.52,10.46);
23393,2809.06,-6.26,54.87,10.43);
23394,2855.19,-6.13,54.68,10.37);
23395,2834.82,-6.3,54.59,10.53);
23396,2849.42,-6.36,55.2,10.25);
23397,2835.44,-6.34,55.4,10.23);
23398,2839.32,-6.34,55.25,10.22);
23399,2824.27,-6.03,54.44,10.88);
23400,2862.18,-6.29,54.89,10.42);
23401,2817.42,-6.24,54.82,10.43);
23402,2847.45,-6.18,54.84,10.38);
23403,2840.41,-6.34,54.33,10.55);
23404,2847.17,-6.38,54.75,10.26);
23405,2798.54,-6.48,54.67,10.36);
23406,2836.09,-6.37,55.1,10.24);
23407,2812.28,-6.0,54.09,10.86);
23408,2863.4,-6.39,55.08,10.44);
23409,2827.41,-6.39,55.14,10.43);
23410,2870.02,-6.25,55.58,10.33);
23411,2832.23,-6.47,54.46,10.56);
23412,2841.38,-6.5,55.06,10.26);
23413,2822.13,-6.52,55.34,10.27);
23414,2854.37,-6.48,55.49,10.21);
23415,2801.07,-6.22,53.99,10.97);
23416,2856.98,-6.54,54.84,10.45);
23417,2840.7,-6.5,55.01,10.41);
23418,2856.34,-6.4,54.91,10.36);
23419,2834.93,-6.69,54.47,10.57);
23420,2838.07,-6.85,54.45,10.35);
23421,2816.21,-7.1,53.7,10.51);
23422,2822.32,-7.48,52.56,10.75);
23423,2816.21,-7.1,53.7,10.51);
23424,2869.73,-4.67,60.3,9.38);
23425,2831.62,-5.78,56.62,10.16);
23426,2800.6,-5.86,56.1,10.22);
23427,2820.56,-6.2,55.04,10.57);
23428,2845.9,-6.34,54.71,10.4);
23429,2892.04,-6.38,54.79,10.48);
23430,2921.41,-6.33,54.98,10.38);
23431,2874.07,-5.97,53.82,11.09);
23432,2762.74,-6.4,53.97,10.73);
23433,2761.92,-6.28,54.92,10.62);
23434,2748.78,-6.18,54.29,10.61);
23435,2758.2,-6.33,53.99,10.79);
23436,2798.42,-6.4,54.34,10.51);
23437,2824.34,-6.33,54.62,10.49);
23438,2840.93,-6.41,54.03,10.55);
23439,2805.34,-5.94,53.66,11.11);
23440,2817.42,-6.35,53.93,10.72);
23441,2807.86,-6.14,54.79,10.62);
23442,2789.75,-6.01,54.31,10.57);
23443,2811.42,-6.17,54.56,10.71);
23444,2841.91,-6.29,54.33,10.52);
23445,2886.12,-6.28,54.28,10.57);
23446,2893.13,-6.33,54.48,10.53);
23447,2853.42,-5.82,53.73,11.08);
23448,2844.07,-6.16,53.7,10.72);
23449,2842.52,-5.96,54.36,10.61);
23450,2836.13,-5.87,54.59,10.54);
23451,2851.33,-6.0,54.34,10.71);
23452,2878.94,-6.23,54.21,10.5);
23453,2906.65,-6.15,54.29,10.51);
23454,2920.71,-6.19,54.13,10.54);
23455,2892.14,-5.79,53.32,11.16);
23456,2938.2,-6.12,53.62,10.73);
23457,2949.08,-5.97,54.82,10.61);
23458,2927.35,-5.81,54.48,10.54);
23459,2950.52,-5.88,54.88,10.62);
23460,2966.29,-6.04,54.66,10.46);
23461,2991.64,-6.09,54.41,10.52);
23462,3012.24,-6.12,54.49,10.54);
23463,2976.05,-5.65,53.77,11.08);
23464,2973.35,-6.03,53.95,10.71);
23465,2954.57,-5.83,54.87,10.61);
23466,2949.94,-5.75,54.73,10.52);
23467,2964.56,-5.82,54.7,10.65);
23468,3009.21,-5.97,54.93,10.41);
23469,3025.73,-5.99,54.73,10.46);
23470,3045.83,-6.03,54.28,10.51);
23471,2993.99,-5.6,53.63,11.1);
23472,2994.0,-5.98,53.66,10.75);
23473,3004.61,-5.68,54.91,10.55);
23474,2987.88,-5.55,55.23,10.47);
23475,2997.09,-5.74,54.87,10.63);
23476,3041.1,-5.89,55.05,10.41);
23477,3043.79,-5.86,54.54,10.45);
23478,3056.55,-5.95,54.43,10.52);
23479,3022.44,-5.57,53.38,11.14);
23480,3024.34,-5.95,53.91,10.71);
23481,3012.75,-5.75,54.6,10.58);
23482,2993.87,-5.64,55.21,10.48);
23483,3005.66,-5.69,54.97,10.57);
23484,3034.17,-5.87,54.94,10.36);
23485,3067.53,-5.81,55.03,10.36);
23486,3062.58,-5.96,54.3,10.47);
23487,3022.91,-5.53,52.97,11.11);
23488,3013.77,-6.1,52.24,10.88);
23489,3019.07,-5.87,53.76,10.71);
23490,3015.61,-5.69,54.46,10.58);
23491,3031.05,-5.71,54.52,10.64);
23492,3054.28,-5.89,54.57,10.39);
23493,3083.19,-5.89,55.02,10.39);
23494,3100.35,-5.92,54.77,10.43);
23495,3045.04,-5.55,53.31,11.14);
23496,3045.5,-5.98,53.42,10.83);
23497,3044.06,-5.78,53.9,10.72);
23498,3016.24,-5.68,54.1,10.61);
23499,3035.49,-5.74,54.13,10.69);
23500,3065.28,-5.88,54.55,10.44);
23501,3091.17,-5.83,54.82,10.41);
23502,3083.79,-5.81,54.66,10.42);
23503,3027.57,-5.57,53.5,11.12);
23504,3032.62,-5.97,52.88,10.84);
23505,3030.65,-5.8,53.62,10.77);
23506,3029.17,-5.71,53.83,10.67);
23507,3021.44,-5.72,53.85,10.73);
23508,3045.23,-5.86,54.24,10.46);
23509,3091.69,-5.9,54.74,10.48);
23510,3096.11,-5.86,54.27,10.46);
23511,3032.67,-5.51,53.26,11.12);
23512,3059.58,-5.93,53.41,10.79);
23513,3028.79,-5.87,53.45,10.79);
23514,3001.02,-5.74,53.65,10.71);
23515,3017.47,-5.81,54.03,10.77);
23516,3049.09,-5.96,54.42,10.49);
23517,3064.73,-5.93,54.23,10.49);
23518,3075.07,-5.89,54.19,10.46);
23519,3030.56,-5.62,53.18,11.15);
23520,3036.62,-5.96,53.28,10.78);
23521,2999.66,-5.87,53.67,10.77);
23522,2986.49,-5.74,53.61,10.68);
23523,2994.61,-5.82,53.73,10.8);
23524,3015.59,-5.96,54.16,10.52);
23525,3047.95,-5.93,54.25,10.52);
23526,3061.82,-5.94,53.91,10.51);
23527,3017.67,-5.65,53.16,11.18);
23528,3034.09,-5.98,53.45,10.73);
23529,3017.92,-5.85,53.55,10.74);
23530,2984.23,-5.79,53.38,10.71);
23531,3008.88,-5.88,53.07,10.85);
23532,3026.95,-5.97,53.92,10.49);
23533,3043.07,-5.99,53.86,10.53);
23534,3066.82,-6.02,53.99,10.51);
23535,3011.31,-5.66,53.12,11.17);
23536,3043.76,-6.03,53.25,10.78);
23537,3006.11,-5.92,52.97,10.8);
23538,2981.8,-5.73,53.2,10.66);
23539,3007.28,-5.99,53.22,10.86);
23540,3020.63,-6.06,53.28,10.56);
23541,3045.25,-6.1,53.65,10.57);
23542,3049.04,-6.09,53.68,10.53);
23543,2992.96,-5.77,52.23,11.24);
23544,3027.79,-6.15,52.81,10.83);
23545,3008.98,-6.11,53.37,10.79);
23546,2981.98,-6.01,53.13,10.71);
23547,2985.72,-6.26,52.48,10.91);
23548,2990.81,-6.44,53.18,10.62);
23549,3015.87,-6.57,52.49,10.75);
23550,3001.47,-7.06,51.03,11.01);
23551,3015.87,-6.57,52.49,10.75);
23552,2985.2,-5.0,59.0,9.32);
23553,2907.8,-5.95,55.55,9.99);
